empID,empName,uan,dept,designation,pay,gp,pf,bankAccNum,bankName,doj,salaryCategory,emailID,groupInsurance,payBand,branchName,ifscCode,designationCategory,emailID2,nonteach,Subject,cca,ta,dop,doc,appointment,category,gender,status,mobile,address_correspondence,address_permanent,vacation,seniority,dept_seniority,aadhar,Pan_No,onrole,phd,phdSub,phdUni,phdInsti,phdYr,pgSub,pgUni,pgYr,ugSub,ugUni,ugYr,grade,netset,othqual,exp,industry_exp,uni_approval,uni_app_date,uni_app_period,workexNT,dob,emp_temp_regime,photo,paycommission
EMP467,S106,1.00E+11,IT,Assistant Professor,24370,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39206,Warje,JSBP0012246,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,SC,female,married,1234567896,"Flat no.123, A wing, B Society, Pune-411045","A/P-Narhe, Tal-Haveli, Dist-Pune-411046",Yes,6,2,1.23E+11,ABCDE5678Z,Yes,,,,,2020,,,2015,,,2010,,no,,5,6,CC0/AAP/43210,05-10-2018,8,1,05-10-1975 00:05,old,,6th 
EMP470,S107,1.00E+11,CE,Assistant Professor,7440,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39207,Warje,JSBP0012247,Teaching,abc@gmail.com,no,,95,200,30-08-2021,30-08-2021,permanent,ST,male,married,1234567897,"Flat no.123, A wing, B Society, Pune-411046","A/P-Narhe, Tal-Haveli, Dist-Pune-411047",Yes,7,3,1.23E+11,ABCDE1234D,Yes,,,,,2021,,,2016,,,2010,,no,,5,6,CC0/AAP/54321,05-10-2019,9,1,05-10-1975 00:06,old,,6th 
EMP473,S108,1.00E+11,CE,Assistant Professor,39100,8000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39208,Warje,JSBP0012248,Teaching,abc@gmail.com,no,,240,1600,31-08-2021,31-08-2021,permanent,NT,female,married,1234567898,"Flat no.123, A wing, B Society, Pune-411047","A/P-Narhe, Tal-Haveli, Dist-Pune-411048",Yes,8,4,1.23E+11,ABCDE5678Z,Yes,,,,,2022,,,2017,,,2010,,no,,5,6,CC0/AAP/54322,05-10-2020,11,1,05-10-1975 00:07,old,,6th 
EMP476,S109,1.00E+11,CE,Assistant Professor,19810,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39209,Warje,JSBP0012249,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,open,male,married,1234567899,"Flat no.123, A wing, B Society, Pune-411048","A/P-Narhe, Tal-Haveli, Dist-Pune-411049",Yes,9,1,1.23E+11,ABCDE1234D,Yes,,,,,2023,,,2018,,,2010,,no,,5,6,CC0/AAP/54323,05-10-2021,10,1,05-10-1975 00:08,old,,6th 
EMP479,S110,1.00E+11,CE,Assistant Professor,32790,8000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39210,Warje,JSBP0012250,Teaching,abc@gmail.com,no,,240,1600,24-08-2021,24-08-2021,permanent,open,female,married,1234567900,"Flat no.123, A wing, B Society, Pune-411049","A/P-Narhe, Tal-Haveli, Dist-Pune-411050",Yes,10,2,1.23E+11,ABCDE5678Z,Yes,,,,,2024,,,2019,,,2010,,no,,5,6,CC0/AAP/54324,05-10-2022,8,1,05-10-1975 00:09,old,,6th 
EMP482,S111,1.00E+11,E&TC,Assistant Professor,19050,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39211,Warje,JSBP0012251,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,permanent,SC,female,married,1234567901,"Flat no.123, A wing, B Society, Pune-411050","A/P-Narhe, Tal-Haveli, Dist-Pune-411051",Yes,11,3,1.23E+11,ABCDE1234D,Yes,,,,,2025,,,2020,,,2010,,no,,5,6,CC0/AAP/54325,05-10-2023,9,1,05-10-1975 00:10,old,,6th 
EMP485,S112,1.00E+11,E&TC,Assistant Professor,19050,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39212,Warje,JSBP0012252,Teaching,abc@gmail.com,no,,240,1600,26-08-2021,26-08-2021,permanent,ST,female,married,1234567902,"Flat no.123, A wing, B Society, Pune-411051","A/P-Narhe, Tal-Haveli, Dist-Pune-411052",Yes,12,4,1.23E+11,ABCDE5678Z,Yes,,,,,2026,,,2021,,,2010,,no,,5,6,CC0/AAP/54326,05-10-2024,7,1,05-10-1975 00:11,old,,6th 
EMP488,S113,1.00E+11,E&TC,Assistant Professor,9390,2400,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39213,Warje,JSBP0012253,Teaching,abc@gmail.com,no,,95,200,27-08-2021,27-08-2021,permanent,NT,male,married,1234567903,"Flat no.123, A wing, B Society, Pune-411052","A/P-Narhe, Tal-Haveli, Dist-Pune-411053",Yes,13,1,1.23E+11,ABCDE1234D,Yes,,,,,2027,,,2022,,,2010,,no,,5,6,CC0/AAP/54327,05-10-2025,5,1,05-10-1975 00:12,old,,6th 
EMP491,S114,1.00E+11,CE,Professor,59220,9000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39214,Warje,JSBP0012254,Teaching,abc@gmail.com,no,,240,1600,28-08-2021,28-08-2021,permanent,open,male,married,1234567904,"Flat no.123, A wing, B Society, Pune-411053","A/P-Narhe, Tal-Haveli, Dist-Pune-411054",Yes,14,2,1.23E+11,ABCDE5678Z,Yes,,,,,2028,,,2023,,,2010,,no,,5,6,CC0/AAP/54328,05-10-2026,2,1,05-10-1975 00:13,old,,6th 
EMP494,S115,1.00E+11,IT,Professor,5870,1900,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39215,Warje,JSBP0012255,Teaching,abc@gmail.com,no,,95,200,29-08-2021,29-08-2021,permanent,open,male,married,1234567905,"Flat no.123, A wing, B Society, Pune-411054","A/P-Narhe, Tal-Haveli, Dist-Pune-411055",Yes,15,3,1.23E+11,ABCDE1234D,Yes,,,,,2029,,,2024,,,2010,,no,,5,6,CC0/AAP/54329,05-10-2027,4,1,05-10-1975 00:14,old,,6th 
EMP497,S116,1.00E+11,E&TC,Associate Professor,7440,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39216,Warje,JSBP0012256,Teaching,abc@gmail.com,no,,95,200,30-08-2021,30-08-2021,permanent,SC,male,married,1234567906,"Flat no.123, A wing, B Society, Pune-411055","A/P-Narhe, Tal-Haveli, Dist-Pune-411056",Yes,16,4,1.23E+11,ABCDE5678Z,Yes,,,,,2030,,,2025,,,2010,,no,,5,6,CC0/AAP/54330,05-10-2028,6,1,05-10-1975 00:15,old,,6th 
EMP500,S117,1.00E+11,IT,Assistant Professor,13280,4200,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39217,Warje,JSBP0012257,Teaching,abc@gmail.com,no,,150,200,31-08-2021,31-08-2021,permanent,ST,male,married,1234567907,"Flat no.123, A wing, B Society, Pune-411056","A/P-Narhe, Tal-Haveli, Dist-Pune-411057",Yes,17,1,1.23E+11,ABCDE1234D,Yes,,,,,2031,,,2026,,,2010,,no,,5,6,CC0/AAP/54331,05-10-2029,5,1,05-10-1975 00:16,old,,6th 
EMP503,S118,1.00E+11,IT,Assistant Professor,5650,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39218,Warje,JSBP0012258,Teaching,abc@gmail.com,no,,95,200,23-08-2021,23-08-2021,permanent,NT,male,married,1234567908,"Flat no.123, A wing, B Society, Pune-411057","A/P-Narhe, Tal-Haveli, Dist-Pune-411058",Yes,18,2,1.23E+11,ABCDE5678Z,Yes,,,,,2032,,,2027,,,2010,,no,,5,6,CC0/AAP/54332,05-10-2030,8,1,05-10-1975 00:17,old,,6th 
EMP506,S119,1.00E+11,IT,Assistant Professor,10660,2800,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39219,Warje,JSBP0012259,Teaching,abc@gmail.com,no,,150,200,24-08-2021,24-08-2021,permanent,open,male,married,1234567909,"Flat no.123, A wing, B Society, Pune-411058","A/P-Narhe, Tal-Haveli, Dist-Pune-411059",Yes,19,3,1.23E+11,ABCDE1234D,Yes,,,,,2033,,,2028,,,2010,,no,,5,6,CC0/AAP/54333,05-10-2031,9,1,05-10-1975 00:18,old,,6th 
EMP509,S120,1.00E+11,IT,Assistant Professor,5420,2000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39220,Warje,JSBP0012260,Teaching,abc@gmail.com,no,,95,200,25-08-2021,25-08-2021,permanent,open,male,married,1234567910,"Flat no.123, A wing, B Society, Pune-411059","A/P-Narhe, Tal-Haveli, Dist-Pune-411060",Yes,20,4,1.23E+11,ABCDE5678Z,Yes,,,,,2034,,,2029,,,2010,,no,,5,6,CC0/AAP/54334,05-10-2032,4,1,05-10-1975 00:19,old,,6th 
EMP512,S121,1.00E+11,CE,Assistant Professor,5650,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39221,Warje,JSBP0012261,Teaching,abc@gmail.com,no,,95,200,26-08-2021,26-08-2021,permanent,open,male,married,1234567911,"Flat no.123, A wing, B Society, Pune-411060","A/P-Narhe, Tal-Haveli, Dist-Pune-411061",Yes,21,1,1.23E+11,ABCDE1234D,Yes,,,,,2035,,,2030,,,2010,,no,,5,6,CC0/AAP/54335,05-10-2033,2,1,05-10-1975 00:20,old,,6th 
EMP515,S122,1.00E+11,CE,Assistant Professor,18320,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39222,Warje,JSBP0012262,Teaching,abc@gmail.com,no,,240,1600,27-08-2021,27-08-2021,permanent,open,male,single,1234567912,"Flat no.123, A wing, B Society, Pune-411061","A/P-Narhe, Tal-Haveli, Dist-Pune-411062",Yes,22,2,1.23E+11,ABCDE5678Z,Yes,,,,,2036,,,2031,,,2010,,no,,5,6,CC0/AAP/54336,05-10-2034,5,1,05-10-1975 00:21,old,,6th 
EMP518,S123,1.00E+11,CE,Assistant Professor,7320,2800,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39223,Warje,JSBP0012263,Teaching,abc@gmail.com,no,,150,200,28-08-2021,28-08-2021,permanent,open,male,single,1234567913,"Flat no.123, A wing, B Society, Pune-411062","A/P-Narhe, Tal-Haveli, Dist-Pune-411063",Yes,23,3,1.23E+11,ABCDE1234D,Yes,,,,,2037,,,2032,,,2010,,no,,5,6,CC0/AAP/54337,05-10-2035,1,1,05-10-1975 00:22,old,,6th 
EMP521,S124,1.00E+11,CE,Assistant Professor,25780,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39224,Warje,JSBP0012264,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,Adhoc,open,male,married,1234567914,"Flat no.123, A wing, B Society, Pune-411063","A/P-Narhe, Tal-Haveli, Dist-Pune-411064",No,24,4,1.23E+11,ABCDE5678Z,Yes,,,,,2038,,,2033,,,2010,,no,,5,6,CC0/AAP/54338,05-10-2036,0,1,05-10-1975 00:23,old,,6th 
EMP524,S125,1.00E+11,E&TC,Assistant Professor,15600,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39225,Warje,JSBP0012265,Teaching,abc@gmail.com,no,,240,1600,30-08-2021,30-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,25,5,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2041,Computer Engineering,SPPU Pune,2036,Computer Engineering,SPPU Pune,2010,,Qualified,B.Ed,5,6,CC0/AAP/54321,05-10-2037,1,1,05-10-1975 00:26,old,,6th 
EMP527,S126,1.00E+11,E&TC,Assistant Professor,25780,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39226,Warje,JSBP0012266,Teaching,abc@gmail.com,no,,240,1600,31-08-2021,31-08-2021,permanent,open,male,married,1234567891,"Flat no.123, A wing, B Society, Pune-411040","A/P-Narhe, Tal-Haveli, Dist-Pune-411041",Yes,1,1,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,15,6,CC0/AAP/12345,05-10-2013,12,0,05-10-1975 00:00,new,,6th 
EMP530,S127,1.00E+11,E&TC,Assistant Professor,23070,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39227,Warje,JSBP0012267,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,open,male,married,1234567892,"Flat no.123, A wing, B Society, Pune-411041","A/P-Narhe, Tal-Haveli, Dist-Pune-411042",Yes,2,2,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,10,2,CC0/AAP/1234,05-10-2014,10,1,05-10-1975 00:01,old,,6th 
EMP533,S128,1.00E+11,CE,Professor,16250,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39228,Warje,JSBP0012268,Teaching,abc@gmail.com,no,,240,1600,24-08-2021,24-08-2021,permanent,open,male,married,1234567893,"Flat no.123, A wing, B Society, Pune-411042","A/P-Narhe, Tal-Haveli, Dist-Pune-411043",Yes,3,3,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/9877,05-10-2015,4,1,05-10-1975 00:02,old,,6th 
EMP536,S129,1.00E+11,IT,Professor,17550,5400,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39229,Warje,JSBP0012269,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,4,4,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/20988,05-10-2016,5,1,05-10-1975 00:03,old,,6th 
EMP539,S130,1.00E+11,E&TC,Associate Professor,31600,8000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39230,Warje,JSBP0012270,Teaching,abc@gmail.com,no,,240,1600,26-08-2021,26-08-2021,permanent,open,male,married,1234567895,"Flat no.123, A wing, B Society, Pune-411044","A/P-Narhe, Tal-Haveli, Dist-Pune-411045",Yes,5,1,1.23E+11,ABCDE1234D,Yes,,,,,2019,,,2014,,,2010,,no,,5,6,CC0/AAP/32099,05-10-2017,7,1,05-10-1975 00:04,old,,6th 
EMP542,S131,1.00E+11,IT,Assistant Professor,10070,2400,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39231,Warje,JSBP0012271,Teaching,abc@gmail.com,no,,95,200,27-08-2021,27-08-2021,permanent,SC,female,married,1234567896,"Flat no.123, A wing, B Society, Pune-411045","A/P-Narhe, Tal-Haveli, Dist-Pune-411046",Yes,6,2,1.23E+11,ABCDE5678Z,Yes,,,,,2020,,,2015,,,2010,,no,,5,6,CC0/AAP/43210,05-10-2018,8,1,05-10-1975 00:05,old,,6th 
EMP545,S132,1.00E+11,IT,Assistant Professor,10060,1900,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39232,Warje,JSBP0012272,Teaching,abc@gmail.com,no,,95,200,28-08-2021,28-08-2021,permanent,ST,male,married,1234567897,"Flat no.123, A wing, B Society, Pune-411046","A/P-Narhe, Tal-Haveli, Dist-Pune-411047",Yes,7,3,1.23E+11,ABCDE1234D,Yes,,,,,2021,,,2016,,,2010,,no,,5,6,CC0/AAP/54321,05-10-2019,9,1,05-10-1975 00:06,old,,6th 
EMP548,S133,1.00E+11,IT,Assistant Professor,53420,9000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39233,Warje,JSBP0012273,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,NT,female,married,1234567898,"Flat no.123, A wing, B Society, Pune-411047","A/P-Narhe, Tal-Haveli, Dist-Pune-411048",Yes,8,4,1.23E+11,ABCDE5678Z,Yes,,,,,2022,,,2017,,,2010,,no,,5,6,CC0/AAP/54322,05-10-2020,11,1,05-10-1975 00:07,old,,6th 
EMP551,S134,1.00E+11,IT,Assistant Professor,64800,10000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39234,Warje,JSBP0012274,Teaching,abc@gmail.com,no,,240,1600,30-08-2021,30-08-2021,permanent,open,male,married,1234567899,"Flat no.123, A wing, B Society, Pune-411048","A/P-Narhe, Tal-Haveli, Dist-Pune-411049",Yes,9,1,1.23E+11,ABCDE1234D,Yes,,,,,2023,,,2018,,,2010,,no,,5,6,CC0/AAP/54323,05-10-2021,10,1,05-10-1975 00:08,old,,6th 
EMP554,S135,1.00E+11,CE,Assistant Professor,25780,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39235,Warje,JSBP0012275,Teaching,abc@gmail.com,no,,240,1600,31-08-2021,31-08-2021,permanent,open,female,married,1234567900,"Flat no.123, A wing, B Society, Pune-411049","A/P-Narhe, Tal-Haveli, Dist-Pune-411050",Yes,10,2,1.23E+11,ABCDE5678Z,Yes,,,,,2024,,,2019,,,2010,,no,,5,6,CC0/AAP/54324,05-10-2022,8,1,05-10-1975 00:09,old,,6th 
EMP557,S136,1.00E+11,CE,Assistant Professor,23950,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39236,Warje,JSBP0012276,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,SC,female,married,1234567901,"Flat no.123, A wing, B Society, Pune-411050","A/P-Narhe, Tal-Haveli, Dist-Pune-411051",Yes,11,3,1.23E+11,ABCDE1234D,Yes,,,,,2025,,,2020,,,2010,,no,,5,6,CC0/AAP/54325,05-10-2023,9,1,05-10-1975 00:10,old,,6th 
EMP560,S137,1.00E+11,CE,Assistant Professor,59420,10000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39237,Warje,JSBP0012277,Teaching,abc@gmail.com,no,,240,1600,24-08-2021,24-08-2021,permanent,ST,female,married,1234567902,"Flat no.123, A wing, B Society, Pune-411051","A/P-Narhe, Tal-Haveli, Dist-Pune-411052",Yes,12,4,1.23E+11,ABCDE5678Z,Yes,,,,,2026,,,2021,,,2010,,no,,5,6,CC0/AAP/54326,05-10-2024,7,1,05-10-1975 00:11,old,,6th 
EMP563,S138,1.00E+11,CE,Assistant Professor,40240,9000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39238,Warje,JSBP0012278,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,permanent,NT,male,married,1234567903,"Flat no.123, A wing, B Society, Pune-411052","A/P-Narhe, Tal-Haveli, Dist-Pune-411053",Yes,13,1,1.23E+11,ABCDE1234D,Yes,,,,,2027,,,2022,,,2010,,no,,5,6,CC0/AAP/54327,05-10-2025,5,1,05-10-1975 00:12,old,,6th 
EMP566,S139,1.00E+11,E&TC,Assistant Professor,19810,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39239,Warje,JSBP0012279,Teaching,abc@gmail.com,no,,240,1600,26-08-2021,26-08-2021,permanent,open,male,married,1234567904,"Flat no.123, A wing, B Society, Pune-411053","A/P-Narhe, Tal-Haveli, Dist-Pune-411054",Yes,14,2,1.23E+11,ABCDE5678Z,Yes,,,,,2028,,,2023,,,2010,,no,,5,6,CC0/AAP/54328,05-10-2026,2,1,05-10-1975 00:13,old,,6th 
EMP569,S140,1.00E+11,E&TC,Assistant Professor,6860,1900,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39240,Warje,JSBP0012280,Teaching,abc@gmail.com,no,,95,200,27-08-2021,27-08-2021,permanent,open,male,married,1234567905,"Flat no.123, A wing, B Society, Pune-411054","A/P-Narhe, Tal-Haveli, Dist-Pune-411055",Yes,15,3,1.23E+11,ABCDE1234D,Yes,,,,,2029,,,2024,,,2010,,no,,5,6,CC0/AAP/54329,05-10-2027,4,1,05-10-1975 00:14,old,,6th 
EMP572,S141,1.00E+11,E&TC,Assistant Professor,14850,4300,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39241,Warje,JSBP0012281,Teaching,abc@gmail.com,no,,240,200,28-08-2021,28-08-2021,permanent,SC,male,married,1234567906,"Flat no.123, A wing, B Society, Pune-411055","A/P-Narhe, Tal-Haveli, Dist-Pune-411056",Yes,16,4,1.23E+11,ABCDE5678Z,Yes,,,,,2030,,,2025,,,2010,,no,,5,6,CC0/AAP/54330,05-10-2028,6,1,05-10-1975 00:15,old,,6th 
EMP575,S142,1.00E+11,CE,Professor,16920,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39242,Warje,JSBP0012282,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,ST,male,married,1234567907,"Flat no.123, A wing, B Society, Pune-411056","A/P-Narhe, Tal-Haveli, Dist-Pune-411057",Yes,17,1,1.23E+11,ABCDE1234D,Yes,,,,,2031,,,2026,,,2010,,no,,5,6,CC0/AAP/54331,05-10-2029,5,1,05-10-1975 00:16,old,,6th 
EMP578,S143,1.00E+11,IT,Professor,13580,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39243,Warje,JSBP0012283,Teaching,abc@gmail.com,no,,150,200,30-08-2021,30-08-2021,permanent,NT,male,married,1234567908,"Flat no.123, A wing, B Society, Pune-411057","A/P-Narhe, Tal-Haveli, Dist-Pune-411058",Yes,18,2,1.23E+11,ABCDE5678Z,Yes,,,,,2032,,,2027,,,2010,,no,,5,6,CC0/AAP/54332,05-10-2030,8,1,05-10-1975 00:17,old,,6th 
EMP581,S144,1.00E+11,E&TC,Associate Professor,18080,4300,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39244,Warje,JSBP0012284,Teaching,abc@gmail.com,no,,240,200,31-08-2021,31-08-2021,permanent,open,male,married,1234567909,"Flat no.123, A wing, B Society, Pune-411058","A/P-Narhe, Tal-Haveli, Dist-Pune-411059",Yes,19,3,1.23E+11,ABCDE1234D,Yes,,,,,2033,,,2028,,,2010,,no,,5,6,CC0/AAP/54333,05-10-2031,9,1,05-10-1975 00:18,old,,6th 
EMP584,S145,1.00E+11,IT,Assistant Professor,20590,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39245,Warje,JSBP0012285,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,open,male,married,1234567910,"Flat no.123, A wing, B Society, Pune-411059","A/P-Narhe, Tal-Haveli, Dist-Pune-411060",Yes,20,4,1.23E+11,ABCDE5678Z,Yes,,,,,2034,,,2029,,,2010,,no,,5,6,CC0/AAP/54334,05-10-2032,4,1,05-10-1975 00:19,old,,6th 
EMP587,S146,1.00E+11,IT,Assistant Professor,13610,4200,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39246,Warje,JSBP0012286,Teaching,abc@gmail.com,no,,150,200,24-08-2021,24-08-2021,permanent,open,male,married,1234567911,"Flat no.123, A wing, B Society, Pune-411060","A/P-Narhe, Tal-Haveli, Dist-Pune-411061",Yes,21,1,1.23E+11,ABCDE1234D,Yes,,,,,2035,,,2030,,,2010,,no,,5,6,CC0/AAP/54335,05-10-2033,2,1,05-10-1975 00:20,old,,6th 
EMP590,S147,1.00E+11,IT,Assistant Professor,25790,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39247,Warje,JSBP0012287,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,permanent,open,male,single,1234567912,"Flat no.123, A wing, B Society, Pune-411061","A/P-Narhe, Tal-Haveli, Dist-Pune-411062",Yes,22,2,1.23E+11,ABCDE5678Z,Yes,,,,,2036,,,2031,,,2010,,no,,5,6,CC0/AAP/54336,05-10-2034,5,1,05-10-1975 00:21,old,,6th 
EMP593,S148,1.00E+11,IT,Assistant Professor,27210,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39248,Warje,JSBP0012288,Teaching,abc@gmail.com,no,,240,1600,26-08-2021,26-08-2021,permanent,open,male,single,1234567913,"Flat no.123, A wing, B Society, Pune-411062","A/P-Narhe, Tal-Haveli, Dist-Pune-411063",Yes,23,3,1.23E+11,ABCDE1234D,Yes,,,,,2037,,,2032,,,2010,,no,,5,6,CC0/AAP/54337,05-10-2035,1,1,05-10-1975 00:22,old,,6th 
EMP596,S149,1.00E+11,CE,Assistant Professor,7160,2000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39249,Warje,JSBP0012289,Teaching,abc@gmail.com,no,,95,200,27-08-2021,27-08-2021,Adhoc,open,male,married,1234567914,"Flat no.123, A wing, B Society, Pune-411063","A/P-Narhe, Tal-Haveli, Dist-Pune-411064",No,24,4,1.23E+11,ABCDE5678Z,Yes,,,,,2038,,,2033,,,2010,,no,,5,6,CC0/AAP/54338,05-10-2036,0,1,05-10-1975 00:23,old,,6th 
EMP599,S150,1.00E+11,CE,Assistant Professor,17610,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39250,Warje,JSBP0012290,Teaching,abc@gmail.com,no,,240,1600,28-08-2021,28-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,25,5,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2041,Computer Engineering,SPPU Pune,2036,Computer Engineering,SPPU Pune,2010,,Qualified,B.Ed,5,6,CC0/AAP/54321,05-10-2037,1,1,05-10-1975 00:26,old,,6th 
